Date,Open,High,Low,Close,Adj Close,Volume
2020-11-12,6.720000,7.090000,6.050000,6.100000,6.100000,10719500
2020-11-13,6.090000,6.480000,6.070000,6.420000,6.420000,2830900
2020-11-16,6.530000,6.980000,6.530000,6.800000,6.800000,5568700
2020-11-17,6.900000,7.050000,6.720000,6.730000,6.730000,3922900
2020-11-18,6.840000,6.860000,6.540000,6.730000,6.730000,1352500
2020-11-19,6.730000,6.800000,6.630000,6.800000,6.800000,2059000
2020-11-23,6.820000,6.890000,6.750000,6.810000,6.810000,1813900
2020-11-24,6.810000,6.920000,6.700000,6.800000,6.800000,1432500
2020-11-25,6.800000,6.810000,6.680000,6.730000,6.730000,1917200
2020-11-26,6.710000,6.720000,6.610000,6.670000,6.670000,1194800
2020-11-27,6.670000,6.770000,6.600000,6.740000,6.740000,507300
2020-11-30,6.780000,6.800000,6.650000,6.650000,6.650000,1456400
2020-12-01,6.700000,6.880000,6.670000,6.800000,6.800000,1095100
2020-12-02,6.800000,6.900000,6.720000,6.900000,6.900000,737800
2020-12-03,7.000000,7.000000,6.900000,6.900000,6.900000,769100
2020-12-04,6.920000,6.980000,6.840000,6.970000,6.970000,302600
2020-12-07,7.000000,7.300000,6.980000,7.240000,7.240000,2056700
2020-12-08,7.290000,7.600000,7.270000,7.450000,7.450000,1153500
2020-12-09,7.590000,7.590000,7.310000,7.390000,7.390000,958700
2020-12-10,7.490000,7.490000,7.190000,7.330000,7.330000,1360700
2020-12-11,7.250000,7.310000,7.160000,7.240000,7.240000,892500
2020-12-14,7.340000,7.560000,7.220000,7.350000,7.350000,2181400
2020-12-15,7.350000,7.440000,7.200000,7.320000,7.320000,3563000
2020-12-16,7.310000,7.450000,7.250000,7.380000,7.380000,3449500
2020-12-17,7.370000,7.480000,7.370000,7.480000,7.480000,1239200
2020-12-18,7.500000,7.600000,7.430000,7.540000,7.540000,2275600
2020-12-21,7.540000,8.040000,7.420000,7.940000,7.940000,3576100
2020-12-22,8.100000,9.250000,8.060000,9.090000,9.090000,5929300
2020-12-23,9.390000,10.370000,9.360000,9.660000,9.660000,10695300
2020-12-28,9.790000,10.100000,9.790000,9.910000,9.910000,5044200
2020-12-29,9.960000,10.720000,9.930000,10.340000,10.340000,5365200
2020-12-30,10.400000,10.800000,10.000000,10.000000,10.000000,5575800
2021-01-04,10.390000,10.760000,10.030000,10.530000,10.530000,5003800
2021-01-05,10.560000,10.850000,10.180000,10.310000,10.310000,5088800
2021-01-06,10.400000,10.500000,10.100000,10.130000,10.130000,2569000
2021-01-07,10.170000,10.490000,10.170000,10.370000,10.370000,3661200
2021-01-08,10.390000,10.690000,10.220000,10.660000,10.660000,3022600
2021-01-11,10.500000,11.580000,10.410000,11.500000,11.500000,6549300
2021-01-12,11.660000,12.120000,11.570000,11.920000,11.920000,6202600
2021-01-13,11.940000,12.780000,11.940000,12.330000,12.330000,5075000
2021-01-14,12.560000,13.060000,12.350000,12.890000,12.890000,6825500
2021-01-15,12.890000,13.790000,12.810000,13.050000,13.050000,11450700
2021-01-18,13.320000,13.520000,12.910000,13.130000,13.130000,5244800
2021-01-19,13.250000,13.380000,11.960000,11.960000,11.960000,9051700
2021-01-20,12.180000,13.100000,11.520000,13.000000,13.000000,14854400
2021-01-21,13.550000,13.900000,12.450000,12.820000,12.820000,18842500
2021-01-22,12.640000,13.180000,12.210000,12.360000,12.360000,10922900
2021-01-26,12.650000,12.820000,11.790000,12.220000,12.220000,9108200
2021-01-27,12.090000,12.160000,11.620000,11.740000,11.740000,7635700
2021-01-28,11.700000,12.300000,11.050000,12.220000,12.220000,7492300
2021-01-29,12.000000,12.190000,11.520000,11.840000,11.840000,5445300
2021-02-01,12.180000,12.480000,11.970000,12.450000,12.450000,4156600
2021-02-02,12.650000,12.750000,12.310000,12.430000,12.430000,5177700
2021-02-03,12.460000,12.530000,12.110000,12.110000,12.110000,3479900
2021-02-04,12.110000,12.290000,11.950000,11.970000,11.970000,3466700
2021-02-05,12.100000,12.120000,11.620000,11.720000,11.720000,4058100
2021-02-08,11.850000,12.090000,11.450000,11.900000,11.900000,9070700
2021-02-09,12.060000,12.090000,11.760000,11.850000,11.850000,4039500
2021-02-10,11.290000,11.580000,10.800000,11.000000,11.000000,15897900
2021-02-11,11.000000,11.000000,10.330000,10.410000,10.410000,6367600
2021-02-12,10.190000,11.140000,9.900000,11.100000,11.100000,11423600
2021-02-17,11.140000,11.340000,10.920000,10.980000,10.980000,7852700
2021-02-18,10.980000,11.070000,10.150000,10.360000,10.360000,8750500
2021-02-19,10.360000,10.680000,10.050000,10.170000,10.170000,6520400
2021-02-22,9.850000,10.310000,9.580000,10.100000,10.100000,5103600
2021-02-23,10.200000,10.670000,10.120000,10.610000,10.610000,4190000
2021-02-24,11.540000,11.880000,10.860000,11.110000,11.110000,11202600
2021-02-25,11.100000,11.320000,10.700000,10.840000,10.840000,5141300
2021-02-26,10.820000,10.950000,10.070000,10.190000,10.190000,5618600
2021-03-01,10.270000,10.590000,9.830000,9.830000,9.830000,5299700
2021-03-02,9.810000,9.910000,9.240000,9.630000,9.630000,5551400
2021-03-03,9.690000,10.040000,9.250000,9.930000,9.930000,3792300
2021-03-04,9.900000,10.190000,9.460000,9.520000,9.520000,4338100
2021-03-05,9.570000,9.620000,9.030000,9.190000,9.190000,5006800
2021-03-08,9.090000,9.260000,8.510000,8.810000,8.810000,5602500
2021-03-09,8.780000,9.270000,8.680000,8.890000,8.890000,4243200
2021-03-10,8.990000,9.730000,8.900000,9.720000,9.720000,4855700
2021-03-11,9.750000,9.970000,9.450000,9.640000,9.640000,3544900
2021-03-12,9.670000,10.000000,9.590000,9.880000,9.880000,2265000
2021-03-15,9.880000,10.160000,9.840000,9.870000,9.870000,3271100
2021-03-16,9.960000,9.970000,9.570000,9.670000,9.670000,1739700
2021-03-17,9.650000,9.770000,9.500000,9.600000,9.600000,1895000
2021-03-18,9.600000,9.840000,9.260000,9.330000,9.330000,2558500
2021-03-19,9.340000,9.610000,9.290000,9.350000,9.350000,1534200
2021-03-22,9.390000,9.490000,9.260000,9.280000,9.280000,1502700
2021-03-23,9.210000,9.410000,8.920000,8.940000,8.940000,20240400
2021-03-24,8.970000,9.370000,8.910000,9.020000,9.020000,3856100
2021-03-25,9.020000,9.350000,8.930000,9.200000,9.200000,2449900
2021-03-26,9.310000,9.370000,8.920000,9.100000,9.100000,1452800
2021-03-29,9.020000,9.170000,8.880000,9.000000,9.000000,2376000
2021-03-30,8.850000,8.970000,8.620000,8.910000,8.910000,6525100
2021-03-31,8.880000,9.110000,8.820000,8.840000,8.840000,3585400
2021-04-01,8.850000,8.970000,8.300000,8.530000,8.530000,10593600
2021-04-05,8.600000,8.900000,8.460000,8.470000,8.470000,3488500
2021-04-06,8.470000,8.830000,8.410000,8.800000,8.800000,3895600
2021-04-07,8.800000,9.090000,8.660000,9.020000,9.020000,6218200
2021-04-08,9.020000,9.200000,8.760000,8.760000,8.760000,3590000
2021-04-09,8.740000,8.870000,8.660000,8.700000,8.700000,2385800
2021-04-12,8.700000,8.780000,8.610000,8.760000,8.760000,2074200
2021-04-13,8.760000,8.870000,8.660000,8.700000,8.700000,2852500
2021-04-14,8.700000,8.810000,8.440000,8.540000,8.540000,3257100
2021-04-15,8.540000,8.600000,8.320000,8.320000,8.320000,2726600
2021-04-16,8.330000,8.420000,8.080000,8.100000,8.100000,4206300
2021-04-19,8.190000,8.290000,8.070000,8.150000,8.150000,2234500
2021-04-20,8.130000,8.230000,7.920000,7.990000,7.990000,3569900
2021-04-22,8.020000,8.380000,8.010000,8.200000,8.200000,3567100
2021-04-23,8.240000,8.390000,8.110000,8.170000,8.170000,2289200
2021-04-26,8.160000,8.310000,8.070000,8.300000,8.300000,2224100
2021-04-27,8.300000,9.140000,8.300000,8.800000,8.800000,10755100
2021-04-28,8.800000,9.440000,8.800000,9.090000,9.090000,10290700
2021-04-29,9.150000,9.260000,8.710000,9.020000,9.020000,4246000
2021-04-30,9.060000,9.240000,8.740000,9.000000,9.000000,7893800
2021-05-03,9.160000,9.180000,8.840000,9.010000,9.010000,3374300
2021-05-04,9.000000,9.000000,8.560000,8.600000,8.600000,3306000
2021-05-05,8.650000,8.690000,8.110000,8.300000,8.300000,5723400
2021-05-06,8.370000,8.640000,8.260000,8.600000,8.600000,3444300
